"","query","pre_id","weight","n","type","xyz"
"470","720575940612616354","720575940621911048",6,1,NA,NA
"471","720575940612616354","720575940623989118",6,1,NA,NA
"472","720575940612616354","720575940625162515",6,1,NA,NA
"473","720575940612616354","720575940626158407",6,1,NA,NA
"474","720575940612616354","720575940626248522",6,1,NA,NA
"475","720575940612616354","720575940628471660",6,1,NA,NA
"476","720575940612616354","720575940630129341",6,1,NA,NA
"477","720575940612616354","720575940631505341",6,1,NA,NA
"478","720575940612616354","720575940631564221",6,1,NA,NA
"479","720575940612616354","720575940631792829",6,1,NA,NA
"480","720575940612616354","720575940632368992",6,1,NA,NA
"481","720575940612616354","720575940632932797",6,1,NA,NA
"482","720575940612616354","720575940634042479",6,1,"OA-VUMa5","(115457.25, 63082.5, 1521)"
"483","720575940612616354","720575940634653358",6,1,NA,NA
"484","720575940612616354","720575940635035507",6,1,NA,NA
"485","720575940612616354","720575940635551933",6,1,NA,NA
"486","720575940612616354","720575940636404595",6,1,NA,NA
"487","720575940612616354","720575940636528710",6,1,NA,NA
"488","720575940612616354","720575940636922702",6,1,"v2LN33","(110266.96, 67405.775, 1774)"
"489","720575940612616354","720575940638390216",6,1,NA,NA
"490","720575940612616354","720575940652778913",6,1,NA,NA
"491","720575940612379282","720575940589858463",6,1,NA,NA
"492","720575940612379282","720575940600155677",6,1,NA,NA
"493","720575940612379282","720575940600167453",6,1,NA,NA
"494","720575940612379282","720575940600228125",6,1,NA,NA
"495","720575940612379282","720575940601738182",6,1,NA,NA
"496","720575940612379282","720575940603570208",6,1,NA,NA
"497","720575940612379282","720575940604795266",6,1,"v2LN34B","(110855, 68821, 1617)"
"498","720575940612379282","720575940606530330",6,1,NA,NA
"499","720575940612379282","720575940607978786",6,1,NA,NA
"500","720575940612379282","720575940610354712",6,1,NA,NA
"501","720575940612379282","720575940610436898",6,1,NA,NA
"502","720575940612379282","720575940614305565",6,1,NA,NA
"503","720575940612379282","720575940617205809",6,1,NA,NA
"504","720575940612379282","720575940617219461",6,1,NA,NA
"505","720575940612379282","720575940617507717",6,1,NA,NA
"506","720575940612379282","720575940618482241",6,1,NA,NA
"507","720575940612379282","720575940618621606",6,1,NA,NA
"508","720575940612379282","720575940620998499",6,1,NA,NA
"509","720575940612379282","720575940621778871",6,1,NA,NA
"510","720575940612379282","720575940621835005",6,1,NA,NA
"511","720575940612379282","720575940622600684",6,1,NA,NA
"512","720575940612379282","720575940623069921",6,1,NA,NA
"513","720575940612379282","720575940623904549",6,1,NA,NA
"514","720575940612379282","720575940624571481",6,1,NA,NA
"515","720575940612379282","720575940624917729",6,1,NA,NA
"516","720575940612379282","720575940626502928",6,1,NA,NA
"517","720575940612379282","720575940628087111",6,1,NA,NA
"518","720575940612379282","720575940628793285",6,1,NA,NA
"519","720575940612379282","720575940629132562",6,1,NA,NA
"520","720575940612379282","720575940629272135",6,1,NA,NA
"521","720575940612379282","720575940630411965",6,1,NA,NA
"522","720575940612379282","720575940630657632",6,1,NA,NA
"523","720575940612379282","720575940630662240",6,1,NA,NA
"524","720575940612379282","720575940631550653",6,1,NA,NA
"525","720575940612379282","720575940631694525",6,1,NA,NA
"526","720575940612379282","720575940634823283",6,1,NA,NA
"527","720575940612379282","720575940646068353",6,1,NA,NA
