"","query","post_id","weight","n","type","xyz"
"443","720575940644439331","720575940613821659",9,1,NA,NA
"444","720575940644439331","720575940614140864",9,1,NA,NA
"445","720575940644439331","720575940615630570",9,1,NA,NA
"446","720575940644439331","720575940616624182",9,1,NA,NA
"447","720575940644439331","720575940618012807",9,1,NA,NA
"448","720575940644439331","720575940619447478",9,1,"LHAV4f1","(88554, 41063.25, 3762)"
"449","720575940644439331","720575940619952734",9,1,NA,NA
"450","720575940644439331","720575940623000909",9,1,"LHAD2b1","(99451.905, 37349.6825, 3860)"
"451","720575940644439331","720575940625858788",9,1,NA,NA
"452","720575940644439331","720575940628000567",9,1,"M_imPNl92","(130887.5, 85562.25, 3377)"
"453","720575940644439331","720575940629532216",9,1,"LHAV4h1","(85183.125, 41832.305, 4473)"
"454","720575940644439331","720575940630873901",9,1,NA,NA
"455","720575940644439331","720575940631427554",9,1,"MBON15","93419,32039,5172"
"456","720575940644439331","720575940632119268",9,1,NA,NA
"457","720575940644439331","720575940632737252",9,1,NA,NA
"458","720575940644439331","720575940633739887",9,1,NA,NA
"459","720575940644439331","720575940634787246",9,1,"M_lvPNm24","(120004.1325, 62719.735, 2080)"
"460","720575940644439331","720575940643267950",9,1,"M_vPNml50","(118190.445, 60474.0475, 1683)"
"461","720575940613406786","720575940427517564",8,1,NA,NA
"462","720575940613406786","720575940470036356",8,1,NA,NA
"463","720575940613406786","720575940483497814",8,1,NA,NA
"464","720575940613406786","720575940508415922",8,1,NA,NA
"465","720575940613406786","720575940579318331",8,1,NA,NA
"466","720575940613406786","720575940589901594",8,1,NA,NA
"467","720575940613406786","720575940591697905",8,1,NA,NA
"468","720575940613406786","720575940592243129",8,1,NA,NA
"469","720575940613406786","720575940595184471",8,1,NA,NA
"470","720575940613406786","720575940602182434",8,1,NA,NA
"471","720575940613406786","720575940602219488",8,1,NA,NA
"472","720575940613406786","720575940603510396",8,1,NA,NA
"473","720575940613406786","720575940603971761",8,1,"SMP108","(123560.075, 49066.3825, 1620)"
"474","720575940613406786","720575940606538763",8,1,NA,NA
"475","720575940613406786","720575940607961484",8,1,NA,NA
"476","720575940613406786","720575940608003380",8,1,NA,NA
"477","720575940613406786","720575940608671562",8,1,NA,NA
"478","720575940613406786","720575940609120354",8,1,"LHCENT8#1","172642, 50123, 3477"
"479","720575940613406786","720575940610099685",8,1,NA,NA
"480","720575940613406786","720575940610343609",8,1,NA,NA
"481","720575940613406786","720575940610958922",8,1,NA,NA
"482","720575940613406786","720575940611976755",8,1,NA,NA
"483","720575940613406786","720575940613794354",8,1,NA,NA
"484","720575940613406786","720575940614035643",8,1,NA,NA
"485","720575940613406786","720575940614725268",8,1,NA,NA
"486","720575940613406786","720575940615042845",8,1,NA,NA
"487","720575940613406786","720575940615113350",8,1,NA,NA
"488","720575940613406786","720575940615328646",8,1,NA,NA
"489","720575940613406786","720575940616624182",8,1,NA,NA
"490","720575940613406786","720575940617844614",8,1,NA,NA
"491","720575940613406786","720575940618122843",8,1,NA,NA
"492","720575940613406786","720575940619985532",8,1,NA,NA
"493","720575940613406786","720575940620824828",8,1,NA,NA
"494","720575940613406786","720575940621078506",8,1,NA,NA
"495","720575940613406786","720575940621939720",8,1,NA,NA
"496","720575940613406786","720575940625577103",8,1,NA,NA
"497","720575940613406786","720575940626206538",8,1,NA,NA
"498","720575940613406786","720575940626275792",8,1,NA,NA
"499","720575940613406786","720575940627967033",8,1,NA,NA
"500","720575940613406786","720575940628514135",8,1,NA,NA
"501","720575940613406786","720575940629328184",8,1,NA,NA
"502","720575940613406786","720575940629421123",8,1,NA,NA
"503","720575940613406786","720575940629631033",8,1,NA,NA
"504","720575940613406786","720575940630614476",8,1,NA,NA
"505","720575940613406786","720575940631646233",8,1,NA,NA
"506","720575940613406786","720575940631856480",8,1,NA,NA
"507","720575940613406786","720575940632939937",8,1,NA,NA
"508","720575940613406786","720575940634326308",8,1,NA,NA
"509","720575940613406786","720575940636099049",8,1,NA,NA
"510","720575940613406786","720575940637574515",8,1,NA,NA
"511","720575940613406786","720575940638068725",8,1,NA,NA
"512","720575940613406786","720575940640403144",8,1,NA,NA
"513","720575940613406786","720575940645338244",8,1,NA,NA
"514","720575940613406786","720575940649128321",8,1,NA,NA
"515","720575940613406786","720575940657910145",8,1,NA,NA
"516","720575940644439331","720575940456177553",8,1,NA,NA
"517","720575940644439331","720575940534780917",8,1,NA,NA
"518","720575940644439331","720575940584138798",8,1,NA,NA
"519","720575940644439331","720575940593191516",8,1,NA,NA
"520","720575940644439331","720575940596500670",8,1,NA,NA
"521","720575940644439331","720575940602405088",8,1,NA,NA
"522","720575940644439331","720575940604364181",8,1,NA,NA
"523","720575940644439331","720575940612577728",8,1,NA,NA
"524","720575940644439331","720575940613143413",8,1,NA,NA
"525","720575940644439331","720575940613741760",8,1,NA,NA
"526","720575940644439331","720575940613917746",8,1,NA,NA
"527","720575940644439331","720575940614505104",8,1,NA,NA
"528","720575940644439331","720575940615368994",8,1,NA,NA
"529","720575940644439331","720575940615465684",8,1,NA,NA
"530","720575940644439331","720575940616871009",8,1,NA,NA
"531","720575940644439331","720575940617367768",8,1,"LHAV4g9","(84850.125, 35561.845, 4619)"
"532","720575940644439331","720575940617438575",8,1,NA,NA
"533","720575940644439331","720575940617846407",8,1,NA,NA
"534","720575940644439331","720575940618729767",8,1,NA,NA
"535","720575940644439331","720575940619481788",8,1,NA,NA
"536","720575940644439331","720575940619966612",8,1,"VP3+VP1l_ivPN","(128467.1875, 87575.525, 2563)"
"537","720575940644439331","720575940620070313",8,1,"LHAV3e1","(86565.75, 43464.2025, 4293)"
"538","720575940644439331","720575940621361927",8,1,"DC3_adPN","(116603.93, 58878.9325, 1192)"
"539","720575940644439331","720575940621526631",8,1,NA,NA
"540","720575940644439331","720575940621808053",8,1,NA,NA
"541","720575940644439331","720575940622421223",8,1,NA,NA
"542","720575940644439331","720575940622994253",8,1,"CRE018","(112549.335, 38652.605, 2354)"
"543","720575940644439331","720575940623692336",8,1,NA,NA
"544","720575940644439331","720575940623952302",8,1,NA,NA
"545","720575940644439331","720575940624512514",8,1,"WEDPN2A","(100799.43, 61735.0075, 4274)"
"546","720575940644439331","720575940626281290",8,1,NA,NA
"547","720575940644439331","720575940627368318",8,1,"WEDPN17_c","(107150.25, 57825.25, 2838)"
"548","720575940644439331","720575940629103947",8,1,NA,NA
"549","720575940644439331","720575940630481060",8,1,NA,NA
"550","720575940644439331","720575940630616275",8,1,NA,NA
"551","720575940644439331","720575940632375726",8,1,NA,NA
"552","720575940644439331","720575940639992705",8,1,NA,NA
"553","720575940644439331","720575940657660801",8,1,NA,NA
"554","720575940644439331","720575940657694849",8,1,NA,NA
"555","720575940644439331","720575940658109825",8,1,NA,NA
"556","720575940613406786","720575940389510194",7,1,NA,NA
"557","720575940613406786","720575940416747148",7,1,NA,NA
"558","720575940613406786","720575940418881571",7,1,NA,NA
"559","720575940613406786","720575940444419172",7,1,NA,NA
"560","720575940613406786","720575940445027764",7,1,NA,NA
"561","720575940613406786","720575940468716067",7,1,NA,NA
"562","720575940613406786","720575940470280853",7,1,NA,NA
"563","720575940613406786","720575940477304755",7,1,NA,NA
"564","720575940613406786","720575940495107846",7,1,NA,NA
"565","720575940613406786","720575940576324979",7,1,NA,NA
"566","720575940613406786","720575940587748764",7,1,NA,NA
"567","720575940613406786","720575940588764612",7,1,NA,NA
"568","720575940613406786","720575940591778309",7,1,NA,NA
"569","720575940613406786","720575940597948391",7,1,NA,NA
"570","720575940613406786","720575940598134247",7,1,NA,NA
"571","720575940613406786","720575940600056444",7,1,NA,NA
"572","720575940613406786","720575940600337157",7,1,NA,NA
"573","720575940613406786","720575940600515333",7,1,NA,NA
"574","720575940613406786","720575940601082134",7,1,NA,NA
"575","720575940613406786","720575940602869282",7,1,NA,NA
"576","720575940613406786","720575940603332710",7,1,NA,NA
"577","720575940613406786","720575940603509884",7,1,NA,NA
"578","720575940613406786","720575940603511164",7,1,NA,NA
"579","720575940613406786","720575940607493956",7,1,NA,NA
"580","720575940613406786","720575940608367406",7,1,NA,NA
"581","720575940613406786","720575940609741254",7,1,NA,NA
"582","720575940613406786","720575940610028607",7,1,NA,NA
"583","720575940613406786","720575940610039359",7,1,NA,NA
"584","720575940613406786","720575940610575203",7,1,NA,NA
"585","720575940613406786","720575940610853475",7,1,NA,NA
"586","720575940613406786","720575940611200430",7,1,NA,NA
"587","720575940613406786","720575940611476312",7,1,NA,NA
"588","720575940613406786","720575940611645248",7,1,NA,NA
"589","720575940613406786","720575940613166696",7,1,NA,NA
"590","720575940613406786","720575940613507743",7,1,NA,NA
"591","720575940613406786","720575940613801786",7,1,NA,NA
"592","720575940613406786","720575940614164411",7,1,"LHCENT8#2","159669, 35349, 2892"
"593","720575940613406786","720575940614514605",7,1,NA,NA
"594","720575940613406786","720575940614847808",7,1,NA,NA
"595","720575940613406786","720575940615145787",7,1,NA,NA
"596","720575940613406786","720575940615820884",7,1,NA,NA
"597","720575940613406786","720575940615873826",7,1,NA,NA
"598","720575940613406786","720575940618472249",7,1,NA,NA
"599","720575940613406786","720575940618523051",7,1,NA,NA
"600","720575940613406786","720575940618528427",7,1,NA,NA
"601","720575940613406786","720575940620199126",7,1,NA,NA
"602","720575940613406786","720575940620972424",7,1,NA,NA
"603","720575940613406786","720575940621335236",7,1,NA,NA
"604","720575940613406786","720575940622151915",7,1,NA,NA
"605","720575940613406786","720575940622628647",7,1,NA,NA
"606","720575940613406786","720575940624271132",7,1,NA,NA
"607","720575940613406786","720575940624515996",7,1,NA,NA
"608","720575940613406786","720575940624604012",7,1,NA,NA
"609","720575940613406786","720575940625950026",7,1,NA,NA
"610","720575940613406786","720575940626085116",7,1,NA,NA
"611","720575940613406786","720575940626335760",7,1,NA,NA
"612","720575940613406786","720575940626382688",7,1,NA,NA
"613","720575940613406786","720575940626427709",7,1,NA,NA
"614","720575940613406786","720575940626613520",7,1,NA,NA
"615","720575940613406786","720575940626983783",7,1,NA,NA
"616","720575940613406786","720575940627021408",7,1,NA,NA
"617","720575940613406786","720575940628586870",7,1,NA,NA
"618","720575940613406786","720575940629828153",7,1,NA,NA
"619","720575940613406786","720575940631472339",7,1,NA,NA
"620","720575940613406786","720575940632346613",7,1,NA,NA
"621","720575940613406786","720575940633136859",7,1,NA,NA
"622","720575940613406786","720575940636145727",7,1,NA,NA
"623","720575940613406786","720575940637332851",7,1,NA,NA
"624","720575940613406786","720575940638011776",7,1,NA,NA
"625","720575940613406786","720575940638014080",7,1,NA,NA
"626","720575940613406786","720575940639388360",7,1,NA,NA
"627","720575940613406786","720575940639714523",7,1,NA,NA
"628","720575940613406786","720575940642803310",7,1,NA,NA
"629","720575940613406786","720575940644233251",7,1,NA,NA
"630","720575940644439331","720575940387644250",7,1,NA,NA
"631","720575940644439331","720575940394830987",7,1,NA,NA
"632","720575940644439331","720575940403579480",7,1,NA,NA
"633","720575940644439331","720575940421500320",7,1,NA,NA
"634","720575940644439331","720575940426647014",7,1,NA,NA
"635","720575940644439331","720575940450867894",7,1,NA,NA
"636","720575940644439331","720575940453691680",7,1,NA,NA
"637","720575940644439331","720575940469730281",7,1,NA,NA
"638","720575940644439331","720575940470767282",7,1,NA,NA
"639","720575940644439331","720575940473822864",7,1,NA,NA
"640","720575940644439331","720575940481042331",7,1,NA,NA
"641","720575940644439331","720575940532534364",7,1,NA,NA
"642","720575940644439331","720575940563313009",7,1,NA,NA
"643","720575940644439331","720575940584121646",7,1,NA,NA
"644","720575940644439331","720575940586845623",7,1,NA,NA
"645","720575940644439331","720575940586852279",7,1,NA,NA
"646","720575940644439331","720575940586931975",7,1,NA,NA
"647","720575940644439331","720575940589512799",7,1,NA,NA
"648","720575940644439331","720575940592547643",7,1,NA,NA
"649","720575940644439331","720575940593609742",7,1,NA,NA
"650","720575940644439331","720575940601158958",7,1,NA,NA
"651","720575940644439331","720575940603933118",7,1,NA,NA
"652","720575940644439331","720575940604663701",7,1,NA,NA
"653","720575940644439331","720575940606477148",7,1,NA,NA
"654","720575940644439331","720575940606955158",7,1,NA,NA
"655","720575940644439331","720575940609415630",7,1,"LHAV4e2_b","(89771.39, 39328.105, 3701)"
"656","720575940644439331","720575940612025584",7,1,NA,NA
"657","720575940644439331","720575940612649920",7,1,NA,NA
"658","720575940644439331","720575940613205744",7,1,NA,NA
"659","720575940644439331","720575940614064040",7,1,NA,NA
"660","720575940644439331","720575940614247709",7,1,"M_lvPNm46","(120610.25, 62102.4575, 2221)"
"661","720575940644439331","720575940614279797",7,1,NA,NA
"662","720575940644439331","720575940614322928",7,1,NA,NA
"663","720575940644439331","720575940614451112",7,1,NA,NA
"664","720575940644439331","720575940614659158",7,1,"LHPD4c1","(107275.4925, 29550.39, 3202)"
"665","720575940644439331","720575940615060160",7,1,NA,NA
"666","720575940644439331","720575940617683505",7,1,"M_lvPNm24","(120232.475, 62621.7425, 2106)"
"667","720575940644439331","720575940617820293",7,1,"SMP430","(97533.75, 28627.75, 4311)"
"668","720575940644439331","720575940618609390",7,1,"LHPV5b2_b","(103434.5, 36313.75, 4809)"
"669","720575940644439331","720575940619067757",7,1,NA,NA
"670","720575940644439331","720575940619124720",7,1,"DN","(127780, 82559, 5798)"
"671","720575940644439331","720575940619662085",7,1,"LHPV5h3","(98491.25, 34213.765, 4867)"
"672","720575940644439331","720575940619901189",7,1,NA,NA
"673","720575940644439331","720575940619985532",7,1,NA,NA
"674","720575940644439331","720575940621101252",7,1,"mALB3","(122639.5, 63448.75, 2347)"
"675","720575940644439331","720575940621303911",7,1,NA,NA
"676","720575940644439331","720575940621775655",7,1,NA,NA
"677","720575940644439331","720575940621938727",7,1,NA,NA
"678","720575940644439331","720575940622473196",7,1,"LHAD1f3_b","(96121.8825, 38842.715, 3648)"
"679","720575940644439331","720575940623010830",7,1,NA,NA
"680","720575940644439331","720575940623852490",7,1,NA,NA
"681","720575940644439331","720575940624437855",7,1,NA,NA
"682","720575940644439331","720575940624552552",7,1,"LHAD1c2","(87733.225, 35143.625, 3508)"
"683","720575940644439331","720575940625039493",7,1,"LHAD1b5","(92130.5625, 36887.73, 3551)"
"684","720575940644439331","720575940625151802",7,1,NA,NA
"685","720575940644439331","720575940625454418",7,1,"LHMB1","94167, 44072, 4476"
"686","720575940644439331","720575940625698632",7,1,NA,NA
"687","720575940644439331","720575940626838925",7,1,NA,NA
"688","720575940644439331","720575940627102015",7,1,NA,NA
"689","720575940644439331","720575940627261543",7,1,"LHPV5b6","(103407.82, 36358.96, 4818)"
"690","720575940644439331","720575940627578490",7,1,NA,NA
"691","720575940644439331","720575940628443277",7,1,NA,NA
"692","720575940644439331","720575940629830062",7,1,NA,NA
"693","720575940644439331","720575940630476708",7,1,NA,NA
"694","720575940644439331","720575940630853348",7,1,NA,NA
"695","720575940644439331","720575940631122387",7,1,"LHPV3b1_b","(96144.78, 51146.66, 4415)"
"696","720575940644439331","720575940631203795",7,1,NA,NA
"697","720575940644439331","720575940632380388",7,1,NA,NA
"698","720575940644439331","720575940632626839",7,1,NA,NA
"699","720575940644439331","720575940634088420",7,1,NA,NA
"700","720575940644439331","720575940635086704",7,1,NA,NA
"701","720575940644439331","720575940635701214",7,1,NA,NA
"702","720575940644439331","720575940636497222",7,1,NA,NA
"703","720575940644439331","720575940636659253",7,1,"LHPV2a1_e","(94400.04, 41866.4325, 4462)"
"704","720575940644439331","720575940636708422",7,1,NA,NA
"705","720575940644439331","720575940638458320",7,1,NA,NA
"706","720575940644439331","720575940641374318",7,1,"PLP232","(111546.25, 58661.5, 3955)"
"707","720575940644439331","720575940658111361",7,1,"SIP013","(99587.96, 34203.7775, 3900)"
"708","720575940613406786","720575940381558373",6,1,NA,NA
"709","720575940613406786","720575940388028905",6,1,NA,NA
"710","720575940613406786","720575940395995475",6,1,NA,NA
"711","720575940613406786","720575940401902785",6,1,NA,NA
"712","720575940613406786","720575940402940371",6,1,NA,NA
"713","720575940613406786","720575940415442666",6,1,NA,NA
"714","720575940613406786","720575940415490026",6,1,NA,NA
"715","720575940613406786","720575940417246096",6,1,NA,NA
"716","720575940613406786","720575940418828579",6,1,NA,NA
"717","720575940613406786","720575940419431801",6,1,NA,NA
"718","720575940613406786","720575940435189432",6,1,NA,NA
"719","720575940613406786","720575940435403192",6,1,NA,NA
"720","720575940613406786","720575940441925371",6,1,NA,NA
"721","720575940613406786","720575940460625975",6,1,NA,NA
"722","720575940613406786","720575940463473427",6,1,NA,NA
"723","720575940613406786","720575940463836080",6,1,NA,NA
"724","720575940613406786","720575940468752931",6,1,NA,NA
"725","720575940613406786","720575940472158410",6,1,NA,NA
"726","720575940613406786","720575940498960788",6,1,NA,NA
"727","720575940613406786","720575940534668464",6,1,NA,NA
"728","720575940613406786","720575940539005048",6,1,NA,NA
"729","720575940613406786","720575940552334482",6,1,NA,NA
"730","720575940613406786","720575940578453003",6,1,NA,NA
"731","720575940613406786","720575940582741405",6,1,NA,NA
"732","720575940613406786","720575940582939630",6,1,NA,NA
"733","720575940613406786","720575940589105808",6,1,NA,NA
"734","720575940613406786","720575940594713908",6,1,NA,NA
"735","720575940613406786","720575940597594546",6,1,NA,NA
"736","720575940613406786","720575940600296626",6,1,NA,NA
"737","720575940613406786","720575940600783620",6,1,NA,NA
"738","720575940613406786","720575940600834143",6,1,NA,NA
"739","720575940613406786","720575940600932357",6,1,NA,NA
"740","720575940613406786","720575940601610780",6,1,NA,NA
"741","720575940613406786","720575940601633564",6,1,NA,NA
"742","720575940613406786","720575940601869289",6,1,NA,NA
"743","720575940613406786","720575940602424088",6,1,NA,NA
"744","720575940613406786","720575940602893492",6,1,NA,NA
"745","720575940613406786","720575940603425695",6,1,NA,NA
"746","720575940613406786","720575940603977335",6,1,NA,NA
"747","720575940613406786","720575940605510040",6,1,NA,NA
"748","720575940613406786","720575940606025778",6,1,NA,NA
"749","720575940613406786","720575940607206284",6,1,NA,NA
"750","720575940613406786","720575940607238851",6,1,NA,NA
"751","720575940613406786","720575940608008756",6,1,NA,NA
"752","720575940613406786","720575940608254160",6,1,NA,NA
"753","720575940613406786","720575940609271758",6,1,NA,NA
"754","720575940613406786","720575940610379493",6,1,NA,NA
"755","720575940613406786","720575940610868801",6,1,NA,NA
"756","720575940613406786","720575940610874177",6,1,NA,NA
"757","720575940613406786","720575940611513006",6,1,NA,NA
"758","720575940613406786","720575940611664227",6,1,NA,NA
"759","720575940613406786","720575940611751149",6,1,NA,NA
"760","720575940613406786","720575940612470526",6,1,NA,NA
"761","720575940613406786","720575940613579167",6,1,NA,NA
"762","720575940613406786","720575940613784882",6,1,NA,NA
"763","720575940613406786","720575940614998864",6,1,NA,NA
"764","720575940613406786","720575940615190662",6,1,NA,NA
"765","720575940613406786","720575940615394265",6,1,NA,NA
"766","720575940613406786","720575940615701250",6,1,NA,NA
"767","720575940613406786","720575940616067223",6,1,NA,NA
"768","720575940613406786","720575940616168261",6,1,NA,NA
"769","720575940613406786","720575940616470367",6,1,NA,NA
"770","720575940613406786","720575940616863052",6,1,NA,NA
"771","720575940613406786","720575940616968040",6,1,NA,NA
"772","720575940613406786","720575940619110260",6,1,NA,NA
"773","720575940613406786","720575940619127222",6,1,NA,NA
"774","720575940613406786","720575940619272112",6,1,NA,NA
"775","720575940613406786","720575940619873404",6,1,NA,NA
"776","720575940613406786","720575940620716045",6,1,NA,NA
"777","720575940613406786","720575940620725859",6,1,NA,NA
"778","720575940613406786","720575940622484799",6,1,NA,NA
"779","720575940613406786","720575940622699663",6,1,NA,NA
"780","720575940613406786","720575940622928056",6,1,NA,NA
"781","720575940613406786","720575940624743994",6,1,NA,NA
"782","720575940613406786","720575940625467455",6,1,NA,NA
"783","720575940613406786","720575940625488527",6,1,NA,NA
"784","720575940613406786","720575940625796356",6,1,NA,NA
"785","720575940613406786","720575940625990044",6,1,NA,NA
"786","720575940613406786","720575940626638608",6,1,NA,NA
"787","720575940613406786","720575940626652256",6,1,NA,NA
"788","720575940613406786","720575940627820738",6,1,NA,NA
"789","720575940613406786","720575940628175244",6,1,NA,NA
"790","720575940613406786","720575940628258716",6,1,NA,NA
"791","720575940613406786","720575940628289852",6,1,NA,NA
"792","720575940613406786","720575940628333964",6,1,NA,NA
"793","720575940613406786","720575940628920416",6,1,NA,NA
"794","720575940613406786","720575940629133842",6,1,NA,NA
"795","720575940613406786","720575940630456928",6,1,NA,NA
"796","720575940613406786","720575940631339745",6,1,NA,NA
"797","720575940613406786","720575940631573133",6,1,NA,NA
"798","720575940613406786","720575940632464831",6,1,NA,NA
"799","720575940613406786","720575940632851354",6,1,NA,NA
"800","720575940613406786","720575940633162960",6,1,NA,NA
"801","720575940613406786","720575940633163984",6,1,NA,NA
"802","720575940613406786","720575940634324260",6,1,NA,NA
"803","720575940613406786","720575940634327285",6,1,NA,NA
"804","720575940613406786","720575940635688169",6,1,NA,NA
"805","720575940613406786","720575940637249597",6,1,NA,NA
"806","720575940613406786","720575940637363389",6,1,NA,NA
"807","720575940613406786","720575940637487731",6,1,NA,NA
"808","720575940613406786","720575940637670717",6,1,NA,NA
"809","720575940613406786","720575940638116597",6,1,NA,NA
"810","720575940613406786","720575940638401013",6,1,NA,NA
"811","720575940613406786","720575940638579957",6,1,NA,NA
"812","720575940613406786","720575940638757576",6,1,NA,NA
"813","720575940613406786","720575940639856164",6,1,NA,NA
"814","720575940613406786","720575940640394696",6,1,NA,NA
"815","720575940613406786","720575940641717960",6,1,NA,NA
"816","720575940613406786","720575940644439331",6,1,"mALB1_L","101141, 38759, 3833"
"817","720575940613406786","720575940650111734",6,1,NA,NA
"818","720575940613406786","720575940653513857",6,1,NA,NA
"819","720575940644439331","720575940384533754",6,1,NA,NA
"820","720575940644439331","720575940389203709",6,1,NA,NA
"821","720575940644439331","720575940389797087",6,1,NA,NA
"822","720575940644439331","720575940410630267",6,1,NA,NA
"823","720575940644439331","720575940418808095",6,1,NA,NA
"824","720575940644439331","720575940426180765",6,1,NA,NA
"825","720575940644439331","720575940427836180",6,1,NA,NA
"826","720575940644439331","720575940449079546",6,1,NA,NA
"827","720575940644439331","720575940453716768",6,1,NA,NA
"828","720575940644439331","720575940453866398",6,1,NA,NA
"829","720575940644439331","720575940459223191",6,1,NA,NA
"830","720575940644439331","720575940459234967",6,1,NA,NA
"831","720575940644439331","720575940459289766",6,1,NA,NA
"832","720575940644439331","720575940468383792",6,1,NA,NA
"833","720575940644439331","720575940473788193",6,1,NA,NA
"834","720575940644439331","720575940493852743",6,1,NA,NA
"835","720575940644439331","720575940494199968",6,1,NA,NA
"836","720575940644439331","720575940495210440",6,1,NA,NA
"837","720575940644439331","720575940510017164",6,1,NA,NA
"838","720575940644439331","720575940524184321",6,1,NA,NA
"839","720575940644439331","720575940555529728",6,1,NA,NA
"840","720575940644439331","720575940571921094",6,1,NA,NA
"841","720575940644439331","720575940575153110",6,1,NA,NA
"842","720575940644439331","720575940575895958",6,1,NA,NA
"843","720575940644439331","720575940575942038",6,1,NA,NA
"844","720575940644439331","720575940577260160",6,1,NA,NA
"845","720575940644439331","720575940588016475",6,1,NA,NA
"846","720575940644439331","720575940588255727",6,1,NA,NA
"847","720575940644439331","720575940588730172",6,1,NA,NA
"848","720575940644439331","720575940590734702",6,1,NA,NA
"849","720575940644439331","720575940590824789",6,1,NA,NA
"850","720575940644439331","720575940592653743",6,1,NA,NA
"851","720575940644439331","720575940593069576",6,1,NA,NA
"852","720575940644439331","720575940594112233",6,1,NA,NA
"853","720575940644439331","720575940594438028",6,1,NA,NA
"854","720575940644439331","720575940596754175",6,1,NA,NA
"855","720575940644439331","720575940597297121",6,1,NA,NA
"856","720575940644439331","720575940597657144",6,1,NA,NA
"857","720575940644439331","720575940598011233",6,1,NA,NA
"858","720575940644439331","720575940598349533",6,1,NA,NA
"859","720575940644439331","720575940601847958",6,1,NA,NA
"860","720575940644439331","720575940603136814",6,1,NA,NA
"861","720575940644439331","720575940604051990",6,1,NA,NA
"862","720575940644439331","720575940605216022",6,1,NA,NA
"863","720575940644439331","720575940605942404",6,1,NA,NA
"864","720575940644439331","720575940606354441",6,1,NA,NA
"865","720575940644439331","720575940606943957",6,1,"LHCENT4#1","86840, 42870, 3206"
"866","720575940644439331","720575940607104707",6,1,"LHAV4e2_b","(86415.25, 38951, 3736)"
"867","720575940644439331","720575940607262978",6,1,NA,NA
"868","720575940644439331","720575940608209402",6,1,NA,NA
"869","720575940644439331","720575940609770609",6,1,"LHPV5e1","(116219.335, 29842.0975, 2978)"
"870","720575940644439331","720575940610228126",6,1,NA,NA
"871","720575940644439331","720575940610647752",6,1,NA,NA
"872","720575940644439331","720575940612099281",6,1,"CRE102","(111673.2, 31879.71, 3105)"
"873","720575940644439331","720575940612608960",6,1,NA,NA
"874","720575940644439331","720575940612610814",6,1,NA,NA
"875","720575940644439331","720575940612630178",6,1,NA,NA
"876","720575940644439331","720575940612650944",6,1,NA,NA
"877","720575940644439331","720575940612665536",6,1,NA,NA
"878","720575940644439331","720575940613452992",6,1,NA,NA
"879","720575940644439331","720575940613563039",6,1,NA,NA
"880","720575940644439331","720575940613623627",6,1,NA,NA
"881","720575940644439331","720575940613979698",6,1,NA,NA
"882","720575940644439331","720575940614229345",6,1,NA,NA
"883","720575940644439331","720575940614353238",6,1,"DC3_adPN","(112711.805, 33613.225, 4563)"
"884","720575940644439331","720575940614768598",6,1,NA,NA
"885","720575940644439331","720575940615497128",6,1,NA,NA
"886","720575940644439331","720575940617436783",6,1,NA,NA
"887","720575940644439331","720575940617495232",6,1,NA,NA
"888","720575940644439331","720575940617949551",6,1,NA,NA
"889","720575940644439331","720575940618082213",6,1,NA,NA
"890","720575940644439331","720575940618343152",6,1,NA,NA
"891","720575940644439331","720575940619687752",6,1,NA,NA
"892","720575940644439331","720575940619751551",6,1,"LHPV6f3_b","(95840.265, 34815.28, 5062)"
"893","720575940644439331","720575940619933278",6,1,"ALIN3","(96820.75, 46862.25, 4395)"
"894","720575940644439331","720575940620344534",6,1,NA,NA
"895","720575940644439331","720575940621241322",6,1,"LHPD3a5","(93609.35, 28760.65625, 4472)"
"896","720575940644439331","720575940621250407",6,1,NA,NA
"897","720575940644439331","720575940621392678",6,1,NA,NA
"898","720575940644439331","720575940621539502",6,1,NA,NA
"899","720575940644439331","720575940621598901",6,1,NA,NA
"900","720575940644439331","720575940622149611",6,1,NA,NA
"901","720575940644439331","720575940622601218",6,1,NA,NA
"902","720575940644439331","720575940622875406",6,1,NA,NA
"903","720575940644439331","720575940622894359",6,1,NA,NA
"904","720575940644439331","720575940622899223",6,1,NA,NA
"905","720575940644439331","720575940623701040",6,1,"LHPD2a8","(104070.585, 32863.1175, 3770)"
"906","720575940644439331","720575940624807031",6,1,NA,NA
"907","720575940644439331","720575940624865611",6,1,NA,NA
"908","720575940644439331","720575940625129645",6,1,NA,NA
"909","720575940644439331","720575940625588392",6,1,NA,NA
"910","720575940644439331","720575940625815812",6,1,NA,NA
"911","720575940644439331","720575940625939176",6,1,NA,NA
"912","720575940644439331","720575940626110282",6,1,"PLP110","(100276.25, 53613.75, 4715)"
"913","720575940644439331","720575940626112774",6,1,NA,NA
"914","720575940644439331","720575940627361402",6,1,"VES001","(110789.75, 66632, 2429)"
"915","720575940644439331","720575940627481214",6,1,NA,NA
"916","720575940644439331","720575940627678197",6,1,NA,NA
"917","720575940644439331","720575940628247379",6,1,NA,NA
"918","720575940644439331","720575940628809171",6,1,NA,NA
"919","720575940644439331","720575940629184042",6,1,NA,NA
"920","720575940644439331","720575940630266756",6,1,NA,NA
"921","720575940644439331","720575940630272644",6,1,NA,NA
"922","720575940644439331","720575940630353796",6,1,NA,NA
"923","720575940644439331","720575940631532277",6,1,NA,NA
"924","720575940644439331","720575940631693537",6,1,NA,NA
